ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Total_Spent,Total_Purchases,Total_Children,Customer_Days,Cluster,PCA1,PCA2
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,0,57,460,15,1,4318,0,0.09773078044905673,0.17000474931570533
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,54,429,13,1,4766,1,-0.6756802445190725,1.2433552185132442
92,1988,Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,38,89,7,1,4252,0,-1.455143642967088,-0.7229273430256405
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,74,1021,24,1,4832,3,1.3323853159697976,1.317382935903473
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,77,1381,20,0,4699,3,2.259302922024163,0.11568497062321775
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,68,306,12,1,4560,2,-0.6955382922339715,0.26357191640047745
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,48,18,3,3,4494,0,-1.5422019593891982,-0.7160267795389479
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,49,162,8,1,4459,0,0.04394557280277721,-1.4919785264588816
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,71,1231,17,0,4517,3,2.714037897019899,-0.8304173609712697
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,68,13,3,3,4567,0,-2.7392630748194677,-0.32513269235105674
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,81,1706,25,0,4805,3,2.4590499159491004,1.3300231293850584
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,42,121,7,1,4379,0,-1.989366023711542,-0.078569728207268
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,51,1293,19,0,4628,3,2.568685134679556,-0.3815021135906586
8475,1973,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,53,1608,22,1,4324,1,3.7711700952102563,4.116927978171928
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,60,88,6,3,4432,0,-2.1486485137159255,0.1459954076931516
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,0,0,73,421,17,0,4427,3,1.2951549661178587,-1.2186330004384622
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,0,67,259,11,0,4509,0,0.393969369377725,-1.2038410283248941
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,38,1117,14,0,4443,3,2.120884319861987,-1.2805147260379839
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,69,89,6,2,4328,0,-1.9061404342711006,-0.6482302245173797
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,61,36,4,2,4273,0,-2.1825961754858247,-0.980305499772231
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,44,57,5,1,4555,2,-1.898978397181367,-0.36045056991562857
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,56,148,7,2,4273,0,-1.2896564087365114,-1.245189805009047
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,67,93,6,2,4354,0,-1.226821381964839,-0.8631085710055509
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,0,0,59,119,6,1,4290,0,-0.5114645827809651,-1.73506782947564
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,51,1835,27,1,4859,3,2.704570584092188,1.5614182500451705
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,78,1318,24,0,4764,3,2.8100870678411014,0.5868671264669916
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,56,45,5,2,4241,0,-1.9806259914061783,-0.9600972834925023
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,67,10,3,3,4209,0,-1.6990183885830616,-1.7737663582005248
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,75,978,24,0,4414,3,2.730966427783051,-0.7830811617044612
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,50,191,9,1,4253,0,-0.44050252743923474,-1.5465629908848637
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,38,57,6,1,4254,0,-1.859150099489889,-1.1016992355425643
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,80,1033,23,0,4478,3,2.4427041088204007,-0.7109678639309097
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,42,66,5,1,4362,0,-1.462670995123851,-1.5131532078291674
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,65,43,5,0,4218,0,-1.0468825801690782,-2.166066176835804
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,43,50,4,1,4775,2,-2.1481447090201606,-0.06793973918242219
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,56,39,5,1,4317,0,-1.334337015349183,-1.3827673928933386
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,60,608,16,1,4535,3,0.48144200997578207,-0.012281935381883215
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,50,1581,23,0,4671,3,3.058352168990838,0.020420940112060807
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,62,68,5,2,4695,2,-1.8201461069165692,0.21333069940661814
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,0,0,48,80,4,1,4862,2,-1.6221547004595567,-0.1906567379299063
5602,1989,PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,37,1282,27,0,4612,3,2.7596270468208437,0.12790730205206738
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,38,91,6,1,4599,2,-1.5723036071293734,-0.12613319484618343
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,53,315,12,2,4700,1,-1.0216869556116226,1.2064857288738116
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,49,31,4,2,4386,0,-2.4114103620339944,-0.5997675574815272
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,46,834,22,0,4251,3,2.1247358075760965,-1.234591122082443
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,72,1600,16,0,4487,3,2.784343078270876,-0.6854519608738642
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,72,1270,16,0,4732,3,2.6498038360123344,-0.18123672906898838
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,0,1,53,263,9,2,4294,0,-1.8292565164063852,0.8895282698851122
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,0,74,535,16,1,4204,0,0.5258354663216448,-0.5527741627065856
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,58,1295,17,0,4406,3,2.6638824483242933,-1.1297982937279263
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,48,1150,26,1,4462,3,1.3794547113334246,0.9243986298246921
2798,1977,PhD,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,49,1240,26,0,4808,3,3.354302200231078,0.49161037909896504
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,61,38,4,2,4551,0,-2.0092094741107913,-0.18580870432748461
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,0,1,42,35,3,0,4800,2,-1.4045032191500277,-0.8146171996073798
5176,1988,Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,0,0,38,53,4,1,4407,0,-2.040937179652244,-0.9920006412097183
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,63,293,11,2,4616,1,-1.3017331214204046,1.5818709852521051
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,60,65,5,1,4225,0,-1.1165396687363511,-1.7308444805599836
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,0,1,72,1804,24,1,4861,1,1.318350682608628,2.9866746965341364
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,70,241,10,1,4659,1,-0.5986543550488527,0.6864221133303346
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,72,1101,19,0,4307,3,2.6633077131478107,-1.4109039119142237
6927,1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,58,264,11,2,4836,1,-1.8979749452429782,3.068612861019843
2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,52,541,16,2,4728,1,-1.3102527625135236,3.579477973339745
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,41,1198,16,0,4625,3,2.4136715476047588,-0.6329954370456758
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,49,482,14,1,4293,1,-0.9876659012625045,0.845576472506149
7264,1978,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,48,17,3,3,4252,0,-2.4180598512882656,-0.9553151679669245
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,78,1615,24,0,4430,3,3.216897359508351,-0.33214605098830025
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,72,285,10,1,4506,0,-0.8842204410987596,-0.3056304052209064
454,1980,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,46,1135,26,1,4796,3,1.5731597155875297,1.5003050098508792
1755,1988,2n Cycle,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,38,114,6,1,4283,0,-0.4979110769814607,-1.8908493333110337
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,57,1047,15,0,4431,3,2.254298890133248,-1.2577506300603234
4785,1970,PhD,Together,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,56,714,20,2,4280,3,1.047531521246684,-0.3774274628051478
9076,1980,PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,46,185,9,1,4744,2,-1.647784849332549,0.9959003294000828
7079,1962,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,64,1245,27,1,4863,1,1.378794699675622,2.706542574655058
4653,1978,Graduation,Together,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,48,189,8,1,4664,2,-1.4526833546827438,0.7855151973199951
7375,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,50,576,14,1,4816,2,-0.3833047058799048,1.0304467302755966
709,1952,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,74,1103,15,1,4771,1,0.026342063479711346,1.3999296140514677
460,1972,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,54,1753,16,0,4894,3,2.9109433927547874,0.45161109643116293
3726,1986,PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,40,17,3,1,4337,0,-1.8656288477933496,-1.3676511064697203
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,1,60,433,14,2,4670,1,-1.6537792384159191,2.9425749547702904
5341,1962,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,64,1588,13,1,4744,3,1.2956552837895055,0.7269591888492443
1606,1971,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,55,22,3,1,4614,2,-1.760256359534148,-0.6035327971185553
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,75,19,4,0,4278,0,-0.9346970827716212,-2.5341950739633488
3233,1965,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,61,1117,26,1,4667,3,1.510877580889023,1.3653769794061326
89,1975,2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,51,69,6,1,4406,0,-1.6468156087122106,-1.02029413814887
2936,1982,Master,Together,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,44,23,4,1,4411,0,-1.8750074044460376,-1.3118800666696666
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,68,605,18,1,4472,3,1.4334676248263893,-0.5925111699240586
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,53,57,7,1,4389,0,-2.2406039649379856,-0.30456088249040897
313,1968,Graduation,Widow,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,0,58,2088,21,0,4448,3,3.1868457551032567,-0.2800738188134841
9940,1958,Graduation,Together,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,68,1009,14,1,4757,3,1.1280356619340302,0.46964336898799197
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,55,26,4,1,4537,2,-2.2189958963970673,-0.6939466814194273
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,1,36,1627,21,0,4417,3,2.954943252759294,-0.7464775013222278
6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,68,1102,24,1,4885,1,0.6931555974053579,3.3432424696834397
7411,1964,PhD,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,62,17,4,2,4228,0,-2.078241355866072,-1.2698557681597897
2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,54,1690,14,1,4609,3,1.505884799164363,0.6797980708580744
9265,1953,Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,73,1390,19,1,4740,3,1.6408445603379473,1.0475605201849123
8867,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,38,2126,19,0,4871,3,2.9623991293707106,0.7478965173510744
8932,1969,Master,Together,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,57,1531,21,1,4812,1,1.3413003096076144,2.096901971903736
10236,1975,Master,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,51,64,5,1,4490,2,-1.8445637203219956,-0.5440152655617503
6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,41,26,4,1,4449,0,-1.6317810389862266,-0.9747299187905719
10089,1974,Graduation,Divorced,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,52,1112,28,0,4654,3,3.635372585222436,0.14780578745891895
2227,1958,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,68,210,9,0,4849,2,-0.755188985250502,0.10365239522718585
10992,1967,Graduation,Together,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,59,1148,21,2,4873,1,0.39284434814810343,3.088209070926641
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,52,33,4,1,4828,2,-1.6028163044838515,0.0332232953239723
309,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,0,65,1101,16,1,4825,1,0.7005593994645145,1.413228567140728
3406,1964,Graduation,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,62,322,12,1,4819,1,-0.13812188794065092,0.8808593718629113
2661,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,62,44,6,2,4594,0,-2.1758620286637282,0.35959315405753095
3153,1957,PhD,Single,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,69,17,3,3,4407,0,-2.6687982110498525,-0.5610496838654813
10264,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,0,1,47,31,4,1,4831,2,-2.1199824106986505,0.12816131767200792
1184,1968,PhD,Divorced,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,58,845,22,2,4607,1,0.709048016515904,1.2284226173149555
4200,1970,Master,Married,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,56,275,11,1,4216,0,-0.6330369983395151,-0.576187909157916
9396,1978,PhD,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,48,25,3,1,4787,2,-1.9535774257385192,-0.05358427918272923
2387,1952,Master,Together,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,1,74,275,11,2,4715,1,-1.7768696897008809,2.0251636375939914
6690,1966,Master,Married,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,60,90,7,2,4676,2,-1.9886032453158107,0.8991739953421513
1225,1963,Graduation,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,0,0,63,1495,18,0,4207,3,2.9795730093819315,-1.5480876286837095
9703,1970,PhD,Married,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,0,1,56,184,7,2,4826,2,-1.8988235699836014,1.3796321486262135
291,1970,Graduation,Married,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,56,981,12,0,4579,3,2.011018913191984,-1.063901571866966
4557,1970,Graduation,Together,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,56,67,6,1,4472,0,-1.6617997153805015,-0.8860750259183183
2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,1,73,1635,12,0,4849,3,1.389014386378282,0.9666371996458759
5726,1983,Master,Single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,1,0,43,60,7,1,4305,0,-1.2895832836598162,-1.0469430809060176
3066,1975,PhD,Together,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,51,231,10,1,4349,0,-0.20643012374290484,-0.9485176352854219
6336,1960,Graduation,Married,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,66,48,6,2,4288,0,-2.117740713131812,-0.33883386224461365
10967,1963,Graduation,Divorced,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,63,99,6,2,4712,2,-2.0774604166465833,0.6172346637382303
2304,1963,PhD,Together,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,63,770,21,1,4490,3,1.228289436551772,0.10340706934944703
3445,1956,Graduation,Single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,1,70,957,21,0,4732,3,1.5500969345772662,0.5685407995773228
7828,1981,Master,Together,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,45,818,11,0,4264,3,1.925283130484416,-1.9754872150780936
3762,1986,PhD,Single,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,1,40,925,16,0,4657,3,2.154609073378292,-0.6857370889003362
4391,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,58,908,21,1,4638,3,1.0168089670715785,0.43831844688113814
4669,1981,Basic,Married,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,45,102,7,1,4707,2,-1.742551430732287,0.3030709403898134
10144,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,50,576,14,1,4816,2,-0.3833047058799048,1.0304467302755966
8652,1946,Graduation,Together,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,80,317,11,0,4871,2,-0.4749467065314357,0.38183946049667333
1672,1974,PhD,Together,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,52,461,14,1,4324,3,0.9206549032053105,-1.3585658507698923
8962,1975,Master,Married,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,51,37,5,2,4277,0,-1.5461752702305451,-1.1722371863029464
9974,1974,Graduation,Married,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,52,70,6,1,4556,2,-1.5407668114273927,-0.7534354599276506
10983,1952,Graduation,Together,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,74,930,22,0,4720,3,2.320372623148122,0.014677649058033024
8148,1956,Master,Together,50898.0,1,1,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,70,859,20,2,4741,1,-0.5460838797671036,4.72836226395656
10102,1966,Graduation,Widow,79946.0,0,0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,60,1478,21,0,4252,3,2.806026927344584,-1.079606997308407
4697,1949,Master,Divorced,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,77,390,13,0,4585,2,-0.5758423534150057,0.214792144954075
9262,1984,2n Cycle,Together,32414.0,0,0,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,0,0,42,52,4,0,4564,2,-1.1916565830245813,-1.2115861494774354
7254,1969,Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,57,137,7,1,4388,0,-1.3960875485093296,-0.4550759284342917
4543,1980,Graduation,Married,82497.0,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,46,1919,18,0,4810,3,2.8810760853756086,0.5887717697681577
4927,1971,Graduation,Together,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,55,68,6,2,4369,0,-2.8152235028776706,-0.09522560010021278
10451,1965,Graduation,Together,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,61,25,3,2,4678,2,-2.1074309855686972,-0.46257428779332976
2926,1952,Master,Together,55951.0,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,0,74,1374,20,1,4879,1,0.6775727197122182,2.068339373798654
2874,1988,2n Cycle,Divorced,35388.0,1,0,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,38,32,4,1,4683,2,-1.6046939912486797,-0.556695569888309
9738,1986,Master,Together,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,40,100,6,1,4736,2,-1.4247673665803364,-0.12073878596686724
7119,1982,Graduation,Single,68627.0,0,0,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,44,825,11,0,4737,3,1.7338966979535184,-0.7201424451841215
3924,1965,PhD,Divorced,57912.0,0,1,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,0,61,916,23,1,4308,1,0.8781694712667474,0.7633625653363747
5827,1958,Graduation,Divorced,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,68,62,7,2,4278,0,-1.7403648372190377,-0.41770639747924626
5596,1956,2n Cycle,Together,58821.0,0,1,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,0,0,70,728,20,1,4464,3,0.6828976595354359,-0.1807861112108106
10812,1978,PhD,Married,46377.0,1,0,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,0,0,48,90,6,1,4324,0,-0.66038592318605,-1.663842958657858
1717,1988,Graduation,Single,39747.0,1,0,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,0,0,38,273,10,1,4281,0,-1.2430173516843672,-0.46427054424471603
9491,1984,Graduation,Together,23976.0,1,0,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,0,42,66,7,1,4388,0,-1.78248560339201,-0.545920758695339
9274,1961,Master,Married,80950.0,0,0,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,0,0,65,1213,22,0,4662,3,2.8574798884282133,-0.11460162026422287
